Species_name,Latitude,Longitude
Apodemus_uralensis,56.13222,47.25194
Apodemus_uralensis,56.13222,47.25194
Apodemus_uralensis,51.7727,55.0988
Apodemus_uralensis,53.20006,50.15
Apodemus_uralensis,53.20006,50.15
Apodemus_uralensis,53.20006,50.15
Apodemus_uralensis,52.73169,41.44326
Apodemus_uralensis,52.73169,41.44326
Apodemus_uralensis,54.6269,39.6916
Apodemus_uralensis,54.6269,39.6916
Apodemus_uralensis,51.54056,46.00861
Apodemus_ponticus,45.04484,38.97603
Apodemus_ponticus,45.04484,38.97603
Apodemus_ponticus,45.04484,38.97603
Apodemus_ponticus,45.04484,38.97603
Apodemus_ponticus,45.04484,38.97603
Apodemus_ponticus,45.04484,38.97603
Apodemus_flavicollis,50.45466,30.5238
Apodemus_sylvaticus,50.45466,30.5238
Apodemus_sylvaticus,50.45466,30.5238
Ochotona_hyperborea,50.49,113.23
Ochotona_alpina,51.83205,107.58572
Microtus_agrestis,58.25,-4.5
Microtus_agrestis,58.25,-4.5
Microtus_agrestis,58.25,-4.5
Microtus_agrestis,58.25,-4.5
Microtus_agrestis,57.6,-7.3
Microtus_agrestis,57.6,-7.3
Microtus_agrestis,57.25,-7.35
Microtus_agrestis,57.25,-7.35
Microtus_agrestis,57.3,-6.25
Microtus_agrestis,57.83333,-4.6
Microtus_agrestis,57.83333,-4.6
Microtus_agrestis,57.47908,-4.22398
Microtus_agrestis,57.47908,-4.22398
Microtus_agrestis,57.47908,-4.22398
Microtus_agrestis,57.26667,-3.16667
Microtus_agrestis,56.83695,-6.24178
Microtus_agrestis,56.9,-6.16667
Microtus_agrestis,56.90975,-5.84593
Microtus_agrestis,56.90975,-5.84593
Microtus_agrestis,56.48333,-6.41667
Microtus_agrestis,56.48333,-6.41667
Microtus_agrestis,56.21667,-5.66667
Microtus_agrestis,56.3,-5.65
Microtus_agrestis,56.5,-4
Microtus_agrestis,56.5,-4
Microtus_agrestis,56.5,-4
Microtus_agrestis,56,-5.9
Microtus_agrestis,55.8,-6.2
Microtus_agrestis,55.8,-6.2
Microtus_agrestis,55.68097,-5.73967
Microtus_agrestis,55.68097,-5.73967
Microtus_agrestis,55.58333,-5.58333
Microtus_agrestis,55.58333,-5.58333
Microtus_agrestis,55.58333,-5.58333
Microtus_agrestis,55.6,-5.25
Microtus_agrestis,55.6,-5.25
Microtus_agrestis,55.73333,-5.25
Microtus_agrestis,55.83663,-5.05586
Microtus_agrestis,55.83663,-5.05586
Microtus_agrestis,55.83333,-3.08333
Microtus_agrestis,55.83333,-3.08333
Microtus_agrestis,54.96986,-2.104
Microtus_agrestis,55.23448,-2.58538
Microtus_agrestis,55.23448,-2.58538
Microtus_agrestis,55.23448,-2.58538
Microtus_agrestis,54.95,-2.73333
Microtus_agrestis,54.95,-2.73333
Microtus_agrestis,54.32681,-2.74757
Microtus_agrestis,54.82108,-1.74256
Microtus_agrestis,54.32681,-2.74757
Microtus_agrestis,53.83333,-2.5
Microtus_agrestis,53.8157,-2.4236
Microtus_agrestis,53.93333,-1.06667
Microtus_agrestis,53.9191,-1.09915
Microtus_agrestis,52.83333,-2
Microtus_agrestis,53.18333,-1.86667
Microtus_agrestis,52.48409,-3.02226
Microtus_agrestis,53.28333,-4.33333
Microtus_agrestis,53.28333,-4.33333
Microtus_agrestis,53.28333,-4.33333
Microtus_agrestis,53.28333,-4.33333
Microtus_agrestis,53.14032,-4.26146
Microtus_agrestis,51.91667,-4.16667
Microtus_agrestis,51.77826,-4.1689
Microtus_agrestis,51.75519,-4.11752
Microtus_agrestis,51.86568,-2.2431
Microtus_agrestis,51.55833,-2.3525
Microtus_agrestis,51.94456,-2.04582
Microtus_agrestis,51.94456,-2.04582
Microtus_agrestis,51.43433,-2.18437
Microtus_agrestis,51.75222,-1.25596
Microtus_agrestis,50.75,-3.75
Microtus_agrestis,50.75,-3.75
Microtus_agrestis,50.71667,-2.43333
Microtus_agrestis,50.66667,-1.33333
Microtus_agrestis,50.66667,-1.33333
Microtus_agrestis,51,-1.25
Microtus_agrestis,51.14931,-0.97469
Microtus_agrestis,50.8622,0.25775
Microtus_agrestis,47.23405,5.74295
Microtus_agrestis,48.13866,-3.60755
Microtus_agrestis,50.1,1.83333
Microtus_agrestis,50.1,1.83333
Microtus_agrestis,48.76667,-3.56667
Microtus_agrestis,53.36745,7.20778
Microtus_agrestis,54.28333,8.86667
Microtus_agrestis,54.28333,8.86667
Microtus_agrestis,54.28333,8.86667
Microtus_agrestis,54.28333,8.86667
Microtus_agrestis,55.33051,8.76966
Microtus_agrestis,55.33051,8.76966
Microtus_agrestis,55.33051,8.76966
Acomys_johannis,10.9418,14.05261
Acomys_johannis,10.9418,14.05261
Acomys_johannis,10.9418,14.05261
Arvicanthis_niloticus,10.9418,14.05261
Arvicanthis_niloticus,8.2195,14.9986
Arvicanthis_niloticus,8.2195,14.9986
Arvicanthis_niloticus,10.8434,14.93962
Arvicanthis_niloticus,10.8434,14.93962
Arvicanthis_niloticus,10.8434,14.93962
Arvicanthis_niloticus,10.8434,14.93962
Arvicanthis_niloticus,10.8434,14.93962
Arvicanthis_niloticus,10.8434,14.93962
Arvicanthis_niloticus,10.8434,14.93962
Arvicanthis_niloticus,10.8434,14.93962
Arvicanthis_niloticus,10.8434,14.93962
Arvicanthis_niloticus,10.8434,14.93962
Arvicanthis_niloticus,10.8434,14.93962
Arvicanthis_niloticus,11.12447,14.32526
Cricetomys_gambianus,10.9418,14.05261
Desmodilliscus_braueri,10.31121,14.11349
Gerbilliscus_kempi,10.98983,14.06883
Gerbilliscus_kempi,9.2752,14.6888
Gerbilliscus_kempi,11.12447,14.32526
Gerbilliscus_kempi,11.12447,14.32526
Gerbilliscus_gambianus,12.50807,14.61373
Gerbilliscus_gambianus,12.50807,14.61373
Lemniscomys_zebra,10.9418,14.05261
Lemniscomys_zebra,11.12447,14.32526
Mus_musculoides,10.31121,14.11349
Uranomys_ruddi,9.2752,14.6888
Mastomys_erythroleucus,11.12447,14.32526
Mastomys_erythroleucus,11.12447,14.32526
Mastomys_erythroleucus,11.12447,14.32526
Mastomys_erythroleucus,11.12447,14.32526
Mastomys_erythroleucus,11.12447,14.32526
Mastomys_erythroleucus,9.2752,14.6888
Mastomys_erythroleucus,9.2752,14.6888
Mastomys_erythroleucus,10.98983,14.06883
Mastomys_erythroleucus,8.2195,14.9986
Mastomys_natalensis,12.50807,14.61373
Mastomys_natalensis,12.50807,14.61373
Mastomys_natalensis,8.2195,14.9986
Mastomys_kollmannspergeri,12.50807,14.61373
Mastomys_kollmannspergeri,12.50807,14.61373
Mastomys_kollmannspergeri,12.50807,14.61373
Mastomys_kollmannspergeri,12.50807,14.61373
Mastomys_kollmannspergeri,12.50807,14.61373
Mastomys_kollmannspergeri,9.2752,14.6888
Mastomys_kollmannspergeri,9.2752,14.6888
Mastomys_kollmannspergeri,9.2752,14.6888
Apodemus_agrarius,36.5,127.75
Microtus_arvalis,42.49469,2.3497
Microtus_arvalis,42.49469,2.3497
Microtus_arvalis,42.72577,0.96551
Microtus_arvalis,42.72577,0.96551
Microtus_arvalis,42.72577,0.96551
Microtus_arvalis,42.72577,0.96551
Microtus_arvalis,42.72577,0.96551
Microtus_arvalis,48.17225,6.02515
Microtus_arvalis,48.17225,6.02515
Microtus_arvalis,47.23405,5.74295
Microtus_arvalis,47.23405,5.74295
Microtus_arvalis,58.96498,-3.29601
Microtus_arvalis,47.66279,4.96537
Microtus_arvalis,59.3,-3
Microtus_arvalis,59.3,-3
Microtus_arvalis,59.3,-3
Microtus_arvalis,59.3,-3
Microtus_arvalis,59.3,-3
Microtus_arvalis,59.3,-3
Microtus_arvalis,59.3,-3
Microtus_arvalis,59.3,-3
Microtus_arvalis,59.3,-3
Microtus_arvalis,59.3,-3
Microtus_arvalis,58.76667,-2.96667
Microtus_arvalis,58.76667,-2.96667
Microtus_arvalis,58.76667,-2.96667
Microtus_arvalis,58.76667,-2.96667
Microtus_arvalis,58.76667,-2.96667
Microtus_arvalis,58.76667,-2.96667
Microtus_arvalis,58.76667,-2.96667
Microtus_arvalis,58.76667,-2.96667
Microtus_arvalis,58.76667,-2.96667
Microtus_arvalis,58.76667,-2.96667
Microtus_arvalis,58.76667,-2.96667
Microtus_arvalis,58.76667,-2.96667
Microtus_arvalis,58.76667,-2.96667
Microtus_arvalis,58.76667,-2.96667
Microtus_arvalis,58.76667,-2.96667
Microtus_arvalis,58.98465,-2.95953
Microtus_arvalis,58.98465,-2.95953
Microtus_arvalis,58.98465,-2.95953
Microtus_arvalis,58.98465,-2.95953
Microtus_arvalis,58.98465,-2.95953
Microtus_arvalis,58.98465,-2.95953
Microtus_arvalis,58.98465,-2.95953
Microtus_arvalis,58.98465,-2.95953
Microtus_arvalis,58.85,-2.9
Microtus_arvalis,58.85,-2.9
Microtus_arvalis,59.16667,-3.03333
Microtus_arvalis,59.3,-3
Microtus_arvalis,59.3,-3
Microtus_arvalis,58.98465,-2.95953
Microtus_arvalis,58.98465,-2.95953
Microtus_arvalis,58.98465,-2.95953
Microtus_arvalis,58.98465,-2.95953
Microtus_arvalis,58.98465,-2.95953
Microtus_arvalis,58.98465,-2.95953
Microtus_arvalis,58.98465,-2.95953
Microtus_arvalis,58.98465,-2.95953
Microtus_arvalis,59.16667,-3.03333
Microtus_arvalis,59.16667,-3.03333
Microtus_arvalis,59.16667,-3.03333
Microtus_arvalis,58.96498,-3.29601
Microtus_arvalis,58.96498,-3.29601
Microtus_arvalis,58.96498,-3.29601
Microtus_arvalis,59.16667,-3.03333
Microtus_arvalis,59.16667,-3.03333
Microtus_arvalis,52.95929,5.91854
Microtus_arvalis,52.95929,5.91854
Microtus_arvalis,52.95929,5.91854
Microtus_arvalis,52.95929,5.91854
Microtus_arvalis,52.95929,5.91854
Microtus_arvalis,52.80667,4.99861
Microtus_arvalis,52.80667,4.99861
Microtus_arvalis,52.80667,4.99861
Microtus_arvalis,52.80667,4.99861
Microtus_arvalis,52.01954,4.42946
Microtus_arvalis,52.01954,4.42946
Microtus_arvalis,52.01954,4.42946
Microtus_arvalis,51.32583,3.4875
Microtus_arvalis,51.32583,3.4875
Microtus_arvalis,51.32583,3.4875
Microtus_arvalis,51.32583,3.4875
Microtus_arvalis,51.32583,3.4875
Microtus_arvalis,51.21412,3.07198
Microtus_arvalis,51.21412,3.07198
Microtus_arvalis,51.21412,3.07198
Microtus_arvalis,51.21412,3.07198
Microtus_arvalis,51.21412,3.07198
Microtus_arvalis,51.07316,2.66803
Microtus_arvalis,51.07316,2.66803
Microtus_arvalis,51.07316,2.66803
Microtus_arvalis,51.07316,2.66803
Microtus_arvalis,51.07316,2.66803
Microtus_arvalis,51.0186,2.44454
Microtus_arvalis,46.29449,-0.42101
Microtus_arvalis,46.29449,-0.42101
Microtus_arvalis,46.29449,-0.42101
Microtus_arvalis,46.29449,-0.42101
Microtus_arvalis,46.29449,-0.42101
Microtus_arvalis,46.64583,0.2287
Microtus_arvalis,46.64583,0.2287
Microtus_arvalis,46.64583,0.2287
Microtus_arvalis,46.64583,0.2287
Microtus_arvalis,46.64583,0.2287
Microtus_arvalis,47.35286,2.56486
Microtus_arvalis,47.35286,2.56486
Microtus_arvalis,47.35286,2.56486
Microtus_arvalis,47.35286,2.56486
Microtus_arvalis,47.35286,2.56486
Microtus_arvalis,45.93333,-1.3
Microtus_arvalis,45.93333,-1.3
Microtus_arvalis,45.93333,-1.3
Microtus_arvalis,45.93333,-1.3
Microtus_arvalis,49.21235,-0.47319
Microtus_arvalis,49.21235,-0.47319
Microtus_arvalis,49.21235,-0.47319
Microtus_arvalis,49.21235,-0.47319
Microtus_arvalis,49.21235,-0.47319
Microtus_arvalis,49.24017,-0.45046
Microtus_arvalis,49.24017,-0.45046
Microtus_arvalis,49.24017,-0.45046
Microtus_arvalis,49.24017,-0.45046
Microtus_arvalis,49.24017,-0.45046
Microtus_arvalis,49.25796,-0.45605
Microtus_arvalis,49.25796,-0.45605
Microtus_arvalis,49.25796,-0.45605
Microtus_arvalis,49.25796,-0.45605
Microtus_arvalis,49.25796,-0.45605
Microtus_arvalis,49.08383,6.69942
Microtus_arvalis,49.77377,0.52185
Microtus_arvalis,49.77377,0.52185
Microtus_arvalis,49.77377,0.52185
Microtus_arvalis,49.77377,0.52185
Microtus_arvalis,49.77377,0.52185
Microtus_arvalis,50.06838,1.57816
Microtus_arvalis,50.06838,1.57816
Microtus_arvalis,50.06838,1.57816
Microtus_arvalis,50.06838,1.57816
Microtus_arvalis,50.91729,1.71315
Microtus_arvalis,50.91729,1.71315
Microtus_arvalis,50.93461,1.7988
Microtus_arvalis,50.93461,1.7988
Microtus_arvalis,50.93461,1.7988
Microtus_arvalis,50.18333,7.03333
Microtus_arvalis,50.18333,7.03333
Microtus_arvalis,50.18333,7.03333
Microtus_arvalis,50.18333,7.03333
Microtus_arvalis,48.28932,8.3417
Microtus_arvalis,48.28932,8.3417
Microtus_arvalis,48.28932,8.3417
Microtus_arvalis,48.28932,8.3417
Microtus_arvalis,48.28932,8.3417
Microtus_arvalis,48.29318,8.2158
Microtus_arvalis,48.29318,8.2158
Microtus_arvalis,48.29318,8.2158
Microtus_arvalis,48.29318,8.2158
Microtus_arvalis,45.77966,3.08628
Microtus_arvalis,45.77966,3.08628
Microtus_arvalis,43.29985,-1.17508
Microtus_arvalis,48.72528,7.37809
Microtus_arvalis,42.48721,-5.54297
Microtus_arvalis,42.48721,-5.54297
Microtus_arvalis,42.48721,-5.54297
Microtus_arvalis,42.48721,-5.54297
Microtus_arvalis,42.48721,-5.54297
Microtus_arvalis,42.35022,-3.67527
Microtus_arvalis,42.35022,-3.67527
Microtus_arvalis,42.35022,-3.67527
Microtus_arvalis,42.35022,-3.67527
Microtus_arvalis,42.35022,-3.67527
Microtus_arvalis,42.35022,-3.67527
Microtus_arvalis,42.35022,-3.67527
Microtus_arvalis,42.35022,-3.67527
Microtus_arvalis,59.16667,-3.03333
Microtus_arvalis,59.16667,-3.03333
Microtus_arvalis,59.16667,-3.03333
Microtus_arvalis,54.75844,-2.69531
Microtus_arvalis,54.75844,-2.69531
Microtus_arvalis,54.75844,-2.69531
Microtus_arvalis,54.75844,-2.69531
Microtus_arvalis,54.75844,-2.69531
Microtus_arvalis,54.75844,-2.69531
Microtus_arvalis,54.75844,-2.69531
Microtus_arvalis,53.57532,10.01534
Microtus_arvalis,53.57532,10.01534
Microtus_arvalis,42.48721,-5.54297
Microtus_arvalis,42.48721,-5.54297
Aethomys_namaquensis,-23.2665,28.43473
Aethomys_namaquensis,-22.66392,29.09336
Aethomys_namaquensis,-22.4185,28.71013
Aethomys_namaquensis,-21.16995,27.50788
Aethomys_namaquensis,-22.43134,29.73116
Aethomys_namaquensis,-22.43134,29.73116
Aethomys_namaquensis,-22.4185,28.71013
Aethomys_namaquensis,-22.4185,28.71013
Aethomys_namaquensis,-21.16995,27.50788
Aethomys_namaquensis,-22.43134,29.73116
Aethomys_namaquensis,-22.43134,29.73116
Aethomys_namaquensis,-28.44776,21.25612
Aethomys_namaquensis,-29.66434,17.8865
Aethomys_namaquensis,-28.44776,21.25612
Aethomys_namaquensis,-28.44776,21.25612
Aethomys_namaquensis,-28.44776,21.25612
Aethomys_namaquensis,-28.73226,24.76232
Aethomys_namaquensis,-29.1283,19.39492
Aethomys_namaquensis,-31.47764,22.35232
Aethomys_namaquensis,-29.66434,17.8865
Aethomys_namaquensis,-29.62464,24.08518
Aethomys_namaquensis,-29,24
Aethomys_namaquensis,-28.44776,21.25612
Aethomys_namaquensis,-30.71084,27.21613
Aethomys_namaquensis,-28.44776,21.25612
Aethomys_namaquensis,-29.62464,24.08518
Aethomys_namaquensis,-29.26219,17.09122
Aethomys_namaquensis,-30.98308,26.00931
Aethomys_namaquensis,-31.47764,22.35232
Aethomys_namaquensis,-29.12106,26.214
Aethomys_namaquensis,-33.60047,22.19955
Aethomys_namaquensis,-33.39829,25.44278
Aethomys_namaquensis,-33.60047,22.19955
Aethomys_namaquensis,-31.12109,26.80687
Aethomys_namaquensis,-33.60047,22.19955
Aethomys_namaquensis,-33.39829,25.44279
Aethomys_namaquensis,-29.72866,27.03805
Aethomys_namaquensis,-29.1283,19.39492
Aethomys_namaquensis,-29.66434,17.8865
Aethomys_namaquensis,-29.66434,17.8865
Aethomys_namaquensis,-28.53914,25.23965
Aethomys_namaquensis,-29,24
Aethomys_namaquensis,-29,24
Aethomys_namaquensis,-32.45895,21.28574
Aethomys_namaquensis,-23.03823,29.4428
Aethomys_namaquensis,-23.66607,27.74477
Aethomys_namaquensis,-25.63473,27.78022
Aethomys_namaquensis,-29,24
Aethomys_namaquensis,-29,24
Aethomys_namaquensis,-29,24
Aethomys_namaquensis,-24.35122,30.95332
Aethomys_namaquensis,-24.35122,30.95332
Aethomys_namaquensis,-25.6688,30.2497
Aethomys_namaquensis,-29,24
Aethomys_namaquensis,-26.62784,30.66632
Aethomys_namaquensis,-33.51742,20.39819
Aethomys_namaquensis,-33.51742,20.39819
Aethomys_namaquensis,-26.71667,27.1
Aethomys_namaquensis,-25.63473,27.78022
Aethomys_namaquensis,-25.63473,27.78022
Aethomys_namaquensis,-25.63473,27.78022
Aethomys_namaquensis,-22.43134,29.73116
Aethomys_namaquensis,-23.03823,29.4428
Aethomys_namaquensis,-23.89514,27.07358
Aethomys_namaquensis,-27.00805,27.3646
Aethomys_namaquensis,-29,24
Aethomys_namaquensis,-27.00805,27.3646
Aethomys_namaquensis,-24.65451,25.90859
Aethomys_namaquensis,-33.01816,18.99279
Aethomys_namaquensis,-33.80342,19.88537
Aethomys_namaquensis,-32.33808,19.12553
Aethomys_namaquensis,-32.33808,19.12553
Aethomys_namaquensis,-31.00841,23.49878
Aethomys_namaquensis,-33.01816,18.99279
Aethomys_namaquensis,-32.33808,19.12553
Aethomys_namaquensis,-34.47451,19.89812
Aethomys_namaquensis,-34.09345,21.25725
Aethomys_namaquensis,-33.01816,18.99279
Aethomys_namaquensis,-34.15152,19.01509
Aethomys_namaquensis,-30.47302,29.41934
Aethomys_namaquensis,-28.5,20.38333
Aethomys_namaquensis,-28.5,20.38333
Aethomys_namaquensis,-30.33747,28.26229
Aethomys_namaquensis,-24.67554,30.32877
Aethomys_namaquensis,-17.81667,25.15
Aethomys_namaquensis,-28.61961,28.20966
Aethomys_namaquensis,-28.61961,28.20966
Aethomys_namaquensis,-27.75796,29.9318
Aethomys_namaquensis,-27.37808,31.61904
Aethomys_namaquensis,-29,24
Aethomys_namaquensis,-28.33392,23.06541
Aethomys_namaquensis,-26.49494,22.27877
Aethomys_namaquensis,-28.89531,21.98378
Aethomys_namaquensis,-27.16622,25.34205
Aethomys_namaquensis,-29,24
Aethomys_namaquensis,-27.16622,25.34205
Aethomys_namaquensis,-28.89531,21.98378
Aethomys_namaquensis,-28.85141,23.25248
Aethomys_namaquensis,-28.73226,24.76232
Aethomys_namaquensis,-28.53914,25.23965
Aethomys_namaquensis,-27.16622,25.34205
Aethomys_namaquensis,-26.95659,24.7284
Aethomys_namaquensis,-25.87901,23.95947
Aethomys_namaquensis,-27.16622,25.34205
Aethomys_namaquensis,-26.59062,22.85542
Aethomys_namaquensis,-29,24
Aethomys_namaquensis,-28.44776,21.25612
Aethomys_namaquensis,-26.95659,24.7284
Aethomys_namaquensis,-28.44776,21.25612
Aethomys_namaquensis,-25.87901,23.95947
Aethomys_namaquensis,-26.55298,24.86683
Aethomys_namaquensis,-29,24
Aethomys_namaquensis,-27.16622,25.34205
Aethomys_namaquensis,-28.73122,29.35187
Aethomys_namaquensis,-28.10708,20.95918
Aethomys_namaquensis,-28.77341,20.6147
Aethomys_namaquensis,-28.77341,20.6147
Aethomys_namaquensis,-32.28333,28.78333
Aethomys_namaquensis,-29,24
Aethomys_namaquensis,-28.44776,21.25612
Aethomys_namaquensis,-26.98019,20.78179
Aethomys_namaquensis,-26.58333,18.13333
Aethomys_namaquensis,-26.98019,20.78179
Aethomys_namaquensis,-22.55941,17.08323
Aethomys_namaquensis,-28.85,24.6
Aethomys_namaquensis,-25.6688,30.2497
Aethomys_namaquensis,-25.49489,31.50891
Aethomys_namaquensis,-25.49489,31.50891
Aethomys_namaquensis,-25.6688,30.2497
Aethomys_namaquensis,-25.49489,31.50891
Aethomys_namaquensis,-27.36542,29.88175
Sorex_araneus,56.01839,92.86717
Sorex_araneus,53.25209,34.37167
Sorex_araneus,56.85836,35.90057
Sorex_araneus,56.85836,35.90057
Sorex_araneus,56.01839,92.86717
Sorex_araneus,65.14716,57.22439
Sorex_tundrensis,55.994,97.8942
Sorex_tundrensis,47.86178,99.46609
Sorex_tundrensis,47.86178,99.46609
Sorex_tundrensis,47.86178,99.46609
Sorex_tundrensis,47.86178,99.46609
Sorex_tundrensis,47.86178,99.46609
Sorex_tundrensis,47.86178,99.46609
Sorex_tundrensis,47.86178,99.46609
Sorex_tundrensis,47.86178,99.46609
Sorex_tundrensis,47.86178,99.46609
Sorex_tundrensis,48.08333,109.81667
Sorex_tundrensis,60,100
Sorex_tundrensis,60,100
Sorex_tundrensis,60,100
Sorex_tundrensis,60,100
Sorex_tundrensis,60,100
Sorex_tundrensis,67.5,172
Sorex_tundrensis,67.5,172
Sorex_tundrensis,67.5,172
Sorex_tundrensis,67.5,172
Sorex_tundrensis,59.5638,150.80347
Sorex_tundrensis,67.5,172
Sorex_tundrensis,59.5638,150.80347
Sorex_tundrensis,46.2799,141.21463
Sorex_tundrensis,60.90009,131.97882
Sorex_tundrensis,59.77753,134.81463
Sorex_tundrensis,59.77753,134.81463
Sorex_tundrensis,59.77753,134.81463
Sorex_tundrensis,59.77753,134.81463
Sorex_tundrensis,65.14716,57.22439
Sorex_tundrensis,65.14716,57.22439
Sorex_tundrensis,65.14716,57.22439
Sorex_tundrensis,65.14716,57.22439
Sorex_tundrensis,65.14716,57.22439
Sorex_tundrensis,65.14716,57.22439
Sorex_tundrensis,65.14716,57.22439
Sorex_tundrensis,65.14716,57.22439
Sorex_tundrensis,65.14716,57.22439
Sorex_tundrensis,65.14716,57.22439
Sorex_tundrensis,65.14716,57.22439
Sorex_tundrensis,65.14716,57.22439
Sorex_tundrensis,65.14716,57.22439
Sorex_tundrensis,65.14716,57.22439
Sorex_tundrensis,65.14716,57.22439
Sorex_tundrensis,65.14716,57.22439
Sorex_tundrensis,65.14716,57.22439
Sorex_tundrensis,65.14716,57.22439
Sorex_tundrensis,52.03171,113.50087
Sorex_tundrensis,52.03171,113.50087
Sorex_tundrensis,52.03171,113.50087
Sorex_tundrensis,52.03171,113.50087
Sorex_tundrensis,56.01839,92.86717
Sorex_tundrensis,56.01839,92.86717
Sorex_tundrensis,56.01839,92.86717
Sorex_tundrensis,56.01839,92.86717
Sorex_tundrensis,56.01839,92.86717
Sorex_tundrensis,65,130
Sorex_tundrensis,65,130
Sorex_tundrensis,65,130
Sorex_tundrensis,65,130
Sorex_tundrensis,65,130
Sorex_tundrensis,65,130
Sorex_tundrensis,67.5,172
Sorex_tundrensis,48.48271,135.08379
Sorex_tundrensis,65,130
Sorex_tundrensis,65,130
Sorex_tundrensis,56.01839,92.86717
Sorex_tundrensis,56.01839,92.86717
Sorex_tundrensis,56.01839,92.86717
Sorex_tundrensis,70.88139,78.46611
Sorex_tundrensis,64.83778,-147.71639
Sorex_tundrensis,64.83778,-147.71639
Sorex_tundrensis,61.32139,-149.56778
Sorex_tundrensis,61.32139,-149.56778
Sorex_tundrensis,61.32139,-149.56778
Sorex_tundrensis,61.32139,-149.56778
Sorex_tundrensis,61.32139,-149.56778
Sorex_tundrensis,56.01839,92.86717
Mus_minutoides,-25.68991,30.03504
Mus_minutoides,-25.09598,30.44393
Mus_minutoides,-31.71081,25.05645
Mus_minutoides,-32.5,18.41667
Crocidura_suaveolens,46.47747,30.73262
Crocidura_lasiura,48.48272,135.08379
Crocidura_tanakae,15.06836,107.97626
Crocidura_tanakae,10.68333,105.16667
Crocidura_tanakae,15.06836,107.97626
Crocidura_tanakae,20.05,105.58333
Crocidura_tanakae,17.55748,104.82582
Crocidura_tanakae,17.55748,104.82582
Ochotona_alpina,47.10857,134.22484
Geomys_pinetis,29.75163,-82.42483
Geomys_pinetis,29.75163,-82.42483
Geomys_pinetis,29.32885,-83.14429
Geomys_pinetis,30.45804,-84.27788
Geomys_pinetis,29.32885,-83.14429
Geomys_pinetis,32.17218,-83.1684
Geomys_pinetis,33.54597,-82.31596
Geomys_pinetis,32.12992,-81.53678
Geomys_pinetis,33.8829,-83.1546
Geomys_pinetis,34.14149,-87.25807
Geomys_pinetis,33.15957,-85.13772
Geomys_pinetis,31.48633,-82.01706
Geomys_pinetis,30.42798,-84.21629
Geomys_pinetis,31.21324,-81.4937
Geomys_pinetis,30.28186,-84.84158
Geomys_pinetis,29.16859,-81.5209
Geomys_pinetis,32.55546,-84.25046
Geomys_pinetis,28.01974,-82.77177
Geomys_pinetis,29.16859,-81.5209
Geomys_pinetis,32.04575,-82.05818
Geomys_pinetis,34.38232,-84.06491
Geomys_pinetis,32.39018,-81.95678
Geomys_pinetis,33.35963,-82.07355
Geomys_pinetis,31.13741,-83.44798
Geomys_pinetis,33.77483,-84.29631
Geomys_pinetis,33.77483,-84.29631
Geomys_pinetis,27.96736,-81.65331
Geomys_pinetis,30.47483,-83.42176
Geomys_pinetis,29.74827,-85.02797
Geomys_pinetis,31.48633,-82.01706
Geomys_pinetis,28.30031,-80.70121
Rattus_rattus,-29,24
Rattus_rattus,-29,24
Rattus_rattus,-29,24
Rattus_rattus,-29,24
Rattus_tanezumi,-29,24
Rattus_tanezumi,-29,24
Rattus_rattus,-29,24
Rattus_tanezumi,-29,24
Rattus_rattus,-29,24
Rattus_rattus,-29,24
Philantomba_monticola,7,21
Philantomba_monticola,-2.5,23.5
Philantomba_monticola,-2.5,23.5
Philantomba_monticola,-1,15.5
Philantomba_monticola,-1,15.5
Philantomba_monticola,-2.5,23.5
Philantomba_monticola,-2.5,23.5
Philantomba_monticola,7,21
Philantomba_monticola,7,21
Philantomba_monticola,7,21
Philantomba_monticola,7,21
Philantomba_monticola,7,21
Philantomba_monticola,7,21
Philantomba_monticola,7,21
Philantomba_monticola,7,21
Philantomba_monticola,7,21
Philantomba_monticola,7,21
Philantomba_monticola,1.7,10.5
Philantomba_monticola,1.7,10.5
Philantomba_monticola,1.7,10.5
Philantomba_monticola,1.7,10.5
Philantomba_monticola,1.7,10.5
Philantomba_monticola,1.7,10.5
Philantomba_monticola,1.7,10.5
Apodemus_agrarius,45,135
Apodemus_agrarius,45,135
Apodemus_agrarius,45,135
Apodemus_agrarius,45,135
Apodemus_agrarius,45,135
Apodemus_agrarius,45,135
Apodemus_agrarius,45,135
Apodemus_agrarius,45,135
Apodemus_agrarius,45,135
Apodemus_agrarius,45,135
Apodemus_agrarius,45,135
Apodemus_agrarius,45,135
Apodemus_agrarius,45,135
Apodemus_agrarius,45,135
Apodemus_agrarius,45,135
Apodemus_agrarius,45,135
Apodemus_agrarius,45,135
Apodemus_agrarius,45,135
Apodemus_agrarius,45,135
Apodemus_agrarius,45,135
Apodemus_agrarius,45,135
Apodemus_agrarius,45,135
Apodemus_agrarius,45,135
Paradoxurus_hermaphroditus,5.16667,118.75
Paradoxurus_hermaphroditus,5.16667,118.75
Paradoxurus_hermaphroditus,5.16667,118.75
Paradoxurus_hermaphroditus,5.16667,118.75
Neodon_irene,32.92459,101.63009
Neacomys_spinosus,-4.65045,-78.14622
Nectomys_squamipes,-25.13333,-47.96667
Nesoryzomys_swarthi,-0.26667,-90.7
Oligoryzomys_flavescens,-22.74194,-46.90139
Oligoryzomys_fulvescens,10.41667,-63.5
Oligoryzomys_nigripes,-22.74194,-46.90139
Oligoryzomys_stramineus,-15.58071,-49.63623
Sooretamys_angouya,-22.41222,-42.96556
