order_name,family_name,subfamily_name,genus_name,species_name,sp_suffix
Lepidoptera,Erebidae,Arctiinae,Hypoprepia,Hypoprepia miniata,miniata
Lepidoptera,Noctuidae,Noctuinae,Melanchra,Melanchra adjuncta,adjuncta
Hymenoptera,Formicidae,Formicinae,Formica,Formica accreta,accreta
Lepidoptera,Crambidae,Crambinae,Crambus,Crambus pascuella,pascuella
Lepidoptera,Erebidae,Lymantriinae,Leucoma,Leucoma salicis,salicis
Lepidoptera,Pyralidae,Phycitinae,Oreana,Oreana unicolorella,unicolorella
Lepidoptera,Tortricidae,Tortricinae,Cnephasia,Cnephasia genitalana,genitalana
Lepidoptera,Notodontidae,Heterocampinae,Schizura,Schizura ipomoeae,ipomoeae
Lepidoptera,Notodontidae,Heterocampinae,Oligocentria,Oligocentria semirufescens,semirufescens
Lepidoptera,Geometridae,Ennominae,Macaria,Macaria plumosata,plumosata
Lepidoptera,Noctuidae,Noctuinae,Melanchra,Melanchra pulverulenta,pulverulenta
Lepidoptera,Crambidae,Crambinae,Crambus,Crambus unistriatellus,unistriatellus
Lepidoptera,Erebidae,Boletobiinae,Spargaloma,Spargaloma sexpunctata,sexpunctata
Hymenoptera,Apidae,Apinae,Bombus,Bombus melanopygus,melanopygus
Lepidoptera,Geometridae,Ennominae,Protitame,Protitame subalbaria,subalbaria
Lepidoptera,Oecophoridae,Oecophorinae,Polix,Polix coloradella,coloradella
Lepidoptera,Crambidae,Crambinae,Tehama,Tehama bonifatella,bonifatella
Lepidoptera,Pyralidae,Phycitinae,Myelopsis,Myelopsis minutularia,minutularia
Lepidoptera,Scythrididae,Scythridinae,Scythris,Scythris immaculatella,immaculatella
Lepidoptera,Tortricidae,Tortricinae,Archips,Archips grisea,grisea
Lepidoptera,Blastobasidae,Blastobasinae,Hypatopa,Hypatopa simplicella,simplicella
Hemiptera,Aphrophoridae,Aphrophorinae,Aphrophora,Aphrophora maculosa,maculosa
Hymenoptera,Formicidae,Formicinae,Camponotus,Camponotus modoc,modoc
Coleoptera,Cerambycidae,Lepturinae,Pidonia,Pidonia scripta,scripta
Hymenoptera,Formicidae,Myrmicinae,Aphaenogaster,Aphaenogaster occidentalis,occidentalis
Lepidoptera,Oecophoridae,Oecophorinae,Brymblia,Brymblia quadrimaculella,quadrimaculella
Hemiptera,Miridae,Mirinae,Phytocoris,Phytocoris neglectus,neglectus
Lepidoptera,Tortricidae,Olethreutinae,Epinotia,Epinotia signiferana,signiferana
Lepidoptera,Tortricidae,Olethreutinae,Olethreutes,Olethreutes albiciliana,albiciliana
Diptera,Piophilidae,Neottiophilinae,Actenoptera,Actenoptera hilarella,hilarella
Lepidoptera,Crambidae,Scopariinae,Gesneria,Gesneria nr. centuriella,nr. centuriella
Coleoptera,Curculionidae,Entiminae,Strophosoma,Strophosoma melanogrammum,melanogrammum
Diptera,Calliphoridae,Calliphorinae,Pollenia,Pollenia vagabunda,vagabunda
Lepidoptera,Pyralidae,Phycitinae,Ephestiodes,Ephestiodes erythrella,erythrella
Lepidoptera,Gelechiidae,Gelechiinae,Chionodes,Chionodes tessa,tessa
Lepidoptera,Depressariidae,Depressariinae,Depressaria,Depressaria alienella,alienella
Diptera,Calliphoridae,Calliphorinae,Pollenia,Pollenia griseotomentosa,griseotomentosa
Lepidoptera,Tineidae,Nemapogoninae,Nemapogon,Nemapogon variatella,variatella
Hemiptera,Aphididae,Lachninae,Essigella,Essigella californica,californica
Diptera,Limoniidae,Limoniinae,Limonia,Limonia immatura,immatura
Diptera,Anthomyiidae,Anthomyiinae,Anthomyia,Anthomyia mimetica,mimetica
Hemiptera,Miridae,Deraeocorinae,Deraeocoris,Deraeocoris brevis,brevis
Diptera,Hybotidae,Tachydromiinae,Tachypeza,Tachypeza corticalis,corticalis
Psocodea,Dasydemellidae,Dasydemellinae,Teliapsocus,Teliapsocus conterminus,conterminus
Diptera,Heleomyzidae,Suilliinae,Suillia,Suillia sororcula,sororcula
Hymenoptera,Chrysididae,Chrysidinae,Hedychridium,Hedychridium solierellae,solierellae
Hymenoptera,Ichneumonidae,Metopiinae,Exochus,Exochus pictus,pictus
Diptera,Hybotidae,Oedaleinae,Oedalea,Oedalea lanceolata,lanceolata
Coleoptera,Tenebrionidae,Alleculinae,Isomira,Isomira comstocki,comstocki
Hymenoptera,Ichneumonidae,Mesochorinae,Mesochorus,Mesochorus suomiensis,suomiensis
Diptera,Tachinidae,Tachininae,Ginglymia,Ginglymia johnsoni,johnsoni
Thysanoptera,Aeolothripidae,Aeolothripinae,Aeolothrips,Aeolothrips ericae,ericae
Hemiptera,Cicadellidae,Typhlocybinae,Typhlocyba,Typhlocyba rosae,rosae
Coleoptera,Eucnemidae,Melasinae,Microrhagus,Microrhagus pectinatus,pectinatus
Diptera,Cecidomyiidae,Cecidomyiinae,Asteromyia,Asteromyia carbonifera,carbonifera
Diptera,Phoridae,Phorinae,Triphleba,Triphleba lugubris,lugubris
Neuroptera,Hemerobiidae,Hemerobiinae,Hemerobius,Hemerobius discretus,discretus
Hymenoptera,Megachilidae,Megachilinae,Osmia,Osmia tristella,tristella
Hemiptera,Miridae,Mirinae,Lygus,Lygus aeratus,aeratus
Coleoptera,Elateridae,Elaterinae,Ampedus,Ampedus phoenicopterus,phoenicopterus
Coleoptera,Monotomidae,Rhizophaginae,Rhizophagus,Rhizophagus sculpturatus,sculpturatus
Hymenoptera,Platygastridae,Scelioninae,Telenomus,Telenomus coloradensis,coloradensis
Orthoptera,Prophalangopsidae,Cyphoderrinae,Cyphoderris,Cyphoderris monstrosa,monstrosa
Lepidoptera,Geometridae,Larentiinae,Epirrhoe,Epirrhoe alternata,alternata
Lepidoptera,Erebidae,Lymantriinae,Dasychira,Dasychira vagans,vagans
Plecoptera,Nemouridae,Nemourinae,Podmosta,Podmosta decepta,decepta
Plecoptera,Nemouridae,Amphinemurinae,Malenka,Malenka flexura,flexura
Coleoptera,Lampyridae,Lampyrinae,Phausis,Phausis rhombica,rhombica
Coleoptera,Elateridae,Elaterinae,Ampedus,Ampedus nigrinus,nigrinus
Coleoptera,Elateridae,Dendrometrinae,Liotrichus,Liotrichus umbripennis,umbripennis
Coleoptera,Staphylinidae,Aleocharinae,Aleochara,Aleochara fumata,fumata
Trichoptera,Lepidostomatidae,Lepidostomatinae,Lepidostoma,Lepidostoma roafi,roafi
Hemiptera,Cicadellidae,Typhlocybinae,Dikrella,Dikrella californica,californica
Coleoptera,Staphylinidae,Staphylininae,Philonthus,Philonthus caeruleipennis,caeruleipennis
Psocodea,Caeciliusidae,Caeciliusinae,Valenzuela,Valenzuela burmeisteri,burmeisteri
Coleoptera,Elateridae,Elaterinae,Ampedus,Ampedus varipilis,varipilis
Hymenoptera,Halictidae,Halictinae,Halictus,Halictus confusus,confusus
Lepidoptera,Noctuidae,Noctuinae,Leucania,Leucania farcta,farcta
Lepidoptera,Geometridae,Larentiinae,Eupithecia,Eupithecia perfusca,perfusca
Lepidoptera,Geometridae,Larentiinae,Xanthorhoe,Xanthorhoe fossaria,fossaria
Lepidoptera,Geometridae,Larentiinae,Eupithecia,Eupithecia lariciata,lariciata
Lepidoptera,Pyralidae,Phycitinae,Dioryctria,Dioryctria pseudotsugella,pseudotsugella
Lepidoptera,Geometridae,Ennominae,Pero,Pero mizon,mizon
Lepidoptera,Coleophoridae,Coleophorinae,Coleophora,Coleophora trifolii,trifolii
Lepidoptera,Geometridae,Larentiinae,Hydriomena,Hydriomena exculpata,exculpata
Lepidoptera,Geometridae,Larentiinae,Eupithecia,Eupithecia misturata,misturata
Lepidoptera,Noctuidae,Noctuinae,Trichordestra,Trichordestra lilacina,lilacina
Trichoptera,Limnephilidae,Limnephilinae,Chyranda,Chyranda centralis,centralis
Lepidoptera,Erebidae,Hypeninae,Hypena,Hypena humuli,humuli
Lepidoptera,Geometridae,Geometrinae,Nemoria,Nemoria unitaria,unitaria
Lepidoptera,Noctuidae,Noctuinae,Lacinipolia,Lacinipolia davena,davena
Coleoptera,Curculionidae,Scolytinae,Trypodendron,Trypodendron lineatum,lineatum
Lepidoptera,Geometridae,Ennominae,Sericosema,Sericosema juturnaria,juturnaria
Lepidoptera,Gelechiidae,Gelechiinae,Chionodes,Chionodes continuella,continuella
Lepidoptera,Noctuidae,Noctuinae,Resapamea,Resapamea passer,passer
Diptera,Syrphidae,Syrphinae,Melangyna,Melangyna labiatarum,labiatarum
Coleoptera,Cerambycidae,Lepturinae,Evodinus,Evodinus monticola,monticola
Hemiptera,Miridae,Mirinae,Pinalitus,Pinalitus approximatus,approximatus
Hemiptera,Miridae,Mirinae,Orthops,Orthops scutellatus,scutellatus
Hemiptera,Lygaeidae,Orsillinae,Nysius,Nysius fuscovittatus,fuscovittatus
Hemiptera,Miridae,Mirinae,Stenodema,Stenodema vicina,vicina
Hemiptera,Miridae,Mirinae,Stenodema,Stenodema pilosipes,pilosipes
Hemiptera,Miridae,Phylinae,Plagiognathus,Plagiognathus chrysanthemi,chrysanthemi
Hemiptera,Pentatomidae,Pentatominae,Chlorochroa,Chlorochroa ligata,ligata
Coleoptera,Chrysomelidae,Chrysomelinae,Chrysomela,Chrysomela mainensis,mainensis
Hemiptera,Rhopalidae,Rhopalinae,Arhyssus,Arhyssus scutatus,scutatus
Diptera,Tachinidae,Tachininae,Phytomyptera,Phytomyptera vitinervis,vitinervis
Coleoptera,Chrysomelidae,Eumolpinae,Bromius,Bromius obscurus,obscurus
Orthoptera,Rhaphidophoridae,Ceuthophilinae,Pristoceuthophilus,Pristoceuthophilus cercalis,cercalis
Hemiptera,Cicadellidae,Deltocephalinae,Chlorotettix,Chlorotettix unicolor,unicolor
Lepidoptera,Crambidae,Scopariinae,Cosipara,Cosipara tricoloralis,tricoloralis
Hemiptera,Cicadellidae,Deltocephalinae,Limotettix,Limotettix dasidus,dasidus
Hemiptera,Pentatomidae,Pentatominae,Chlorochroa,Chlorochroa uhleri,uhleri
Coleoptera,Lycidae,Dictyopterinae,Dictyoptera,Dictyoptera simplicipes,simplicipes
Plecoptera,Nemouridae,Nemourinae,Zapada,Zapada columbiana,columbiana
Coleoptera,Elateridae,Dendrometrinae,Liotrichus,Liotrichus volitans,volitans
Lepidoptera,Gelechiidae,Gelechiinae,Chionodes,Chionodes praetor,praetor
Coleoptera,Cantharidae,Cantharinae,Dichelotarsus,Dichelotarsus fissilis,fissilis
Lepidoptera,Crambidae,Crambinae,Agriphila,Agriphila plumbifimbriellus,plumbifimbriellus
Coleoptera,Carabidae,Carabinae,Scaphinotus,Scaphinotus angusticollis,angusticollis
Hemiptera,Aphididae,Aphidinae,Illinoia,Illinoia menziesiae,menziesiae
Hemiptera,Alydidae,Alydinae,Alydus,Alydus scutellatus,scutellatus
Coleoptera,Mordellidae,Mordellinae,Mordella,Mordella atrata,atrata
Coleoptera,Cryptophagidae,Cryptophaginae,Cryptophagus,Cryptophagus tuberculosus,tuberculosus
Neuroptera,Hemerobiidae,Hemerobiinae,Wesmaelius,Wesmaelius longifrons,longifrons
Coleoptera,Cantharidae,Malthininae,Malthodes,Malthodes stacesmithi,stacesmithi
Coleoptera,Staphylinidae,Aleocharinae,Atheta,Atheta nescia,nescia
Coleoptera,Chrysomelidae,Synetinae,Syneta,Syneta simplex,simplex
Diptera,Empididae,Clinocerinae,Clinocera,Clinocera subtrunca,subtrunca
Hemiptera,Miridae,Phylinae,Lopus,Lopus decolor,decolor
Hemiptera,Cicadellidae,Deltocephalinae,Endria,Endria inimica,inimica
Ephemeroptera,Heptageniidae,Rhithrogeniinae,Rhithrogena,Rhithrogena robusta,robusta
Diptera,Agromyzidae,Phytomyzinae,Calycomyza,Calycomyza majuscula,majuscula
Lepidoptera,Prodoxidae,Prodoxinae,Greya,Greya obscuromaculata,obscuromaculata
Hemiptera,Reduviidae,Emesinae,Empicoris,Empicoris vagabundus,vagabundus
Hemiptera,Cicadellidae,Deltocephalinae,Limotettix,Limotettix melastigmus,melastigmus
Lepidoptera,Tortricidae,Tortricinae,Choristoneura,Choristoneura freemani,freemani
Lepidoptera,Noctuidae,Noctuinae,Hyppa,Hyppa indistincta,indistincta
Lepidoptera,Geometridae,Larentiinae,Eupithecia,Eupithecia tripunctaria,tripunctaria
Lepidoptera,Noctuidae,Plusiinae,Syngrapha,Syngrapha celsa,celsa
Lepidoptera,Noctuidae,Plusiinae,Syngrapha,Syngrapha angulidens,angulidens
Lepidoptera,Nymphalidae,Nymphalinae,Polygonia,Polygonia satyrus,satyrus
Coleoptera,Monotomidae,Rhizophaginae,Rhizophagus,Rhizophagus dimidiatus,dimidiatus
Neuroptera,Hemerobiidae,Microminae,Micromus,Micromus borealis,borealis
Lepidoptera,Pterophoridae,Pterophorinae,Hellinsia,Hellinsia pectodactylus,pectodactylus
Hemiptera,Miridae,Mirinae,Adelphocoris,Adelphocoris lineolatus,lineolatus
Hymenoptera,Ichneumonidae,Cryptinae,Bathythrix,Bathythrix claviger,claviger
Coleoptera,Staphylinidae,Aleocharinae,Oxypoda,Oxypoda pseudolacustris,pseudolacustris
Coleoptera,Leiodidae,Leiodinae,Agathidium,Agathidium angulare,angulare
Lepidoptera,Lycaenidae,Polyommatinae,Icaricia,Icaricia saepiolus,saepiolus
Hymenoptera,Halictidae,Halictinae,Lasioglossum,Lasioglossum ruidosense,ruidosense
Trichoptera,Limnephilidae,Limnephilinae,Limnephilus,Limnephilus sericeus,sericeus
Lepidoptera,Tortricidae,Tortricinae,Eana,Eana argentana,argentana
Lepidoptera,Tortricidae,Olethreutinae,Olethreutes,Olethreutes heinrichana,heinrichana
Lepidoptera,Geometridae,Larentiinae,Eupithecia,Eupithecia annulata,annulata
Lepidoptera,Geometridae,Larentiinae,Mesoleuca,Mesoleuca ruficillata,ruficillata
Hymenoptera,Apidae,Apinae,Bombus,Bombus mixtus,mixtus
Coleoptera,Cerambycidae,Lepturinae,Gnathacmaeops,Gnathacmaeops pratensis,pratensis
Lepidoptera,Pterophoridae,Pterophorinae,Amblyptilia,Amblyptilia pica,pica
Coleoptera,Cerambycidae,Lepturinae,Rhagium,Rhagium inquisitor,inquisitor
Lepidoptera,Depressariidae,Depressariinae,Agonopterix,Agonopterix canadensis,canadensis
Lepidoptera,Geometridae,Larentiinae,Colostygia,Colostygia circumvallaria,circumvallaria
Hymenoptera,Argidae,Arginae,Arge,Arge cyra,cyra
Lepidoptera,Tortricidae,Olethreutinae,Ancylis,Ancylis tineana,tineana
Lepidoptera,Tortricidae,Tortricinae,Aethes,Aethes promptana,promptana
Hemiptera,Aphididae,Aphidinae,Aphthargelia,Aphthargelia symphoricarpi,symphoricarpi
Hymenoptera,Tenthredinidae,Tenthredininae,Pachyprotasis,Pachyprotasis rapae,rapae
Lepidoptera,Psychidae,Naryciinae,Dahlica,Dahlica triquetrella,triquetrella
Lepidoptera,Gelechiidae,Anacampsinae,Aproaerema,Aproaerema anthyllidella,anthyllidella
Lepidoptera,Gracillariidae,Lithocolletinae,Phyllonorycter,Phyllonorycter ledella,ledella
Hymenoptera,Formicidae,Formicinae,Formica,Formica lasioides,lasioides
Trichoptera,Limnephilidae,Limnephilinae,Psychoglypha,Psychoglypha subborealis,subborealis
Diptera,Syrphidae,Syrphinae,Platycheirus,Platycheirus pictipes,pictipes
Hymenoptera,Ichneumonidae,Campopleginae,Hyposoter,Hyposoter annulipes,annulipes
Lepidoptera,Elachistidae,Elachistinae,Elachista,Elachista epimicta,epimicta
Plecoptera,Chloroperlidae,Chloroperlinae,Sweltsa,Sweltsa coloradensis,coloradensis
Hemiptera,Miridae,Mirinae,Dichrooscytus,Dichrooscytus rainieri,rainieri
Hemiptera,Miridae,Mirinae,Dichrooscytus,Dichrooscytus latifrons,latifrons
Diptera,Tachinidae,Tachininae,Siphona,Siphona subarctica,subarctica
Plecoptera,Perlodidae,Perlodinae,Megarcys,Megarcys watertoni,watertoni
Diptera,Chironomidae,Tanypodinae,Conchapelopia,Conchapelopia americana,americana
Lepidoptera,Crambidae,Spilomelinae,Choristostigma,Choristostigma plumbosignalis,plumbosignalis
Diptera,Mycetophilidae,Mycetophilinae,Mycetophila,Mycetophila luctuosa,luctuosa
Diptera,Calliphoridae,Calliphorinae,Pollenia,Pollenia pediculata,pediculata
Lepidoptera,Gelechiidae,Gelechiinae,Scrobipalpula,Scrobipalpula manierreorum,manierreorum
Plecoptera,Peltoperlidae,Peltoperlinae,Yoraperla,Yoraperla brevis,brevis
Coleoptera,Coccinellidae,Coccinellinae,Psyllobora,Psyllobora vigintimaculata,vigintimaculata
Coleoptera,Curculionidae,Scolytinae,Hylurgops,Hylurgops porosus,porosus
Coleoptera,Cerambycidae,Lepturinae,Cortodera,Cortodera coniferae,coniferae
Lepidoptera,Elachistidae,Elachistinae,Elachista,Elachista orestella,orestella
Diptera,Calliphoridae,Calliphorinae,Calliphora,Calliphora latifrons,latifrons
Coleoptera,Carabidae,Harpalinae,Agonum,Agonum affine,affine
Diptera,Chironomidae,Diamesinae,Diamesa,Diamesa nr. hyperborea,nr. hyperborea
Coleoptera,Elateridae,Elaterinae,Dalopius,Dalopius tristis,tristis
Diptera,Chamaemyiidae,Chamaemyiinae,Chamaemyia,Chamaemyia herbarum,herbarum
Hemiptera,Miridae,Orthotylinae,Mecomma,Mecomma angustatum,angustatum
Diptera,Piophilidae,Piophilinae,Parapiophila,Parapiophila pectiniventris,pectiniventris
Hymenoptera,Xyelidae,Xyelinae,Xyela,Xyela bakeri,bakeri
Hemiptera,Cicadellidae,Deltocephalinae,Sonronius,Sonronius dahlbomi,dahlbomi
Hemiptera,Cicadellidae,Deltocephalinae,Colladonus,Colladonus youngi,youngi
Hemiptera,Cicadellidae,Deltocephalinae,Macustus,Macustus grisescens,grisescens
Diptera,Sphaeroceridae,Limosininae,Spelobia,Spelobia maculipennis,maculipennis
Diptera,Stratiomyidae,Sarginae,Sargus,Sargus viridis,viridis
Diptera,Mycetophilidae,Gnoristinae,Coelosia,Coelosia truncata,truncata
Diptera,Anthomyiidae,Anthomyiinae,Delia,Delia alaba,alaba
Coleoptera,Staphylinidae,Oxyporinae,Oxyporus,Oxyporus occipitalis,occipitalis
Diptera,Sciomyzidae,Sciomyzinae,Sepedon,Sepedon pusilla,pusilla
Coleoptera,Cantharidae,Malthininae,Malthodes,Malthodes acuticauda,acuticauda
Coleoptera,Staphylinidae,Aleocharinae,Atheta,Atheta irrupta,irrupta
Coleoptera,Cleridae,Clerinae,Thanasimus,Thanasimus undatulus,undatulus
Coleoptera,Stenotrachelidae,Cephaloinae,Cephaloon,Cephaloon tenuicorne,tenuicorne
Diptera,Sphaeroceridae,Copromyzinae,Crumomyia,Crumomyia pilosa,pilosa
Diptera,Sphaeroceridae,Limosininae,Phthitia,Phthitia quadricercus,quadricercus
Plecoptera,Chloroperlidae,Chloroperlinae,Plumiperla,Plumiperla diversa,diversa
Lepidoptera,Gracillariidae,Phyllocnistinae,Phyllocnistis,Phyllocnistis insignis,insignis
Diptera,Muscidae,Phaoniinae,Phaonia,Phaonia soccata,soccata
Coleoptera,Chrysomelidae,Chrysomelinae,Chrysomela,Chrysomela schaefferi,schaefferi
Hemiptera,Cicadellidae,Deltocephalinae,Deltocephalus,Deltocephalus castoreus,castoreus
Ephemeroptera,Ephemerellidae,Ephemerellinae,Ephemerella,Ephemerella excrucians,excrucians
Hemiptera,Rhyparochromidae,Rhyparochrominae,Slaterobius,Slaterobius insignis,insignis
Hymenoptera,Ichneumonidae,Campopleginae,Campoletis,Campoletis flavicincta,flavicincta
Diptera,Mycetophilidae,Mycetophilinae,Exechia,Exechia unimaculata,unimaculata
Diptera,Muscidae,Azeliinae,Thricops,Thricops coquilletti,coquilletti
Diptera,Mycetophilidae,Mycetophilinae,Zygomyia,Zygomyia pictipennis,pictipennis
Diptera,Mycetophilidae,Mycetophilinae,Zygomyia,Zygomyia zaitzevi,zaitzevi
Diptera,Mycetophilidae,Mycetophilinae,Zygomyia,Zygomyia notata,notata
Hemiptera,Cicadellidae,Deltocephalinae,Rosenus,Rosenus acutus,acutus
Lepidoptera,Gelechiidae,Gelechiinae,Gnorimoschema,Gnorimoschema contraria,contraria
Diptera,Sphaeroceridae,Limosininae,Spelobia,Spelobia semioculata,semioculata
Hemiptera,Miridae,Bryocorinae,Tupiocoris,Tupiocoris confusus,confusus
Coleoptera,Elateridae,Elaterinae,Ampedus,Ampedus phelpsi,phelpsi
Hemiptera,Cicadellidae,Eurymelinae,Idiocerus,Idiocerus musteus,musteus
Diptera,Phoridae,Metopininae,Megaselia,Megaselia stoakesi,stoakesi
Diptera,Phoridae,Metopininae,Megaselia,Megaselia defibaughorum,defibaughorum
Diptera,Chloropidae,Oscinellinae,Aphanotrigonum,Aphanotrigonum trilineatum,trilineatum
Coleoptera,Leiodidae,Cholevinae,Catops,Catops mathersi,mathersi
Diptera,Culicidae,Culicinae,Ochlerotatus,Ochlerotatus diantaeus,diantaeus
Thysanoptera,Thripidae,Thripinae,Aptinothrips,Aptinothrips stylifer,stylifer
Coleoptera,Leiodidae,Leiodinae,Anisotoma,Anisotoma errans,errans
Coleoptera,Staphylinidae,Aleocharinae,Earota,Earota dentata,dentata
Hemiptera,Cicadellidae,Deltocephalinae,Colladonus,Colladonus tahotus,tahotus
Hemiptera,Cicadellidae,Typhlocybinae,Empoasca,Empoasca pura,pura
Neuroptera,Hemerobiidae,Sympherobiinae,Sympherobius,Sympherobius angustus,angustus
Coleoptera,Staphylinidae,Aleocharinae,Atheta,Atheta terranovae,terranovae
Hemiptera,Aphididae,Lachninae,Essigella,Essigella knowltoni,knowltoni
Lepidoptera,Tortricidae,Olethreutinae,Olethreutes,Olethreutes minaki,minaki
Lepidoptera,Geometridae,Ennominae,Spodolepis,Spodolepis danbyi,danbyi
Lepidoptera,Crambidae,Pyraustinae,Pyrausta,Pyrausta unifascialis,unifascialis
Hymenoptera,Tenthredinidae,Selandriinae,Dolerus,Dolerus elderi,elderi
Coleoptera,Staphylinidae,Tachyporinae,Nitidotachinus,Nitidotachinus tachyporoides,tachyporoides
Hymenoptera,Ichneumonidae,Eucerotinae,Euceros,Euceros semiothisae,semiothisae
Hymenoptera,Halictidae,Halictinae,Halictus,Halictus rubicundus,rubicundus
Lepidoptera,Nymphalidae,Nymphalinae,Euphydryas,Euphydryas editha,editha
Lepidoptera,Noctuidae,Pantheinae,Panthea,Panthea furcilla,furcilla
Lepidoptera,Nymphalidae,Heliconiinae,Speyeria,Speyeria mormonia,mormonia
Orthoptera,Acrididae,Melanoplinae,Melanoplus,Melanoplus bruneri,bruneri
Lepidoptera,Nymphalidae,Satyrinae,Cercyonis,Cercyonis oetus,oetus
Ephemeroptera,Caenidae,Caeninae,Caenis,Caenis youngi,youngi
Lepidoptera,Noctuidae,Noctuinae,Xestia,Xestia vernilis,vernilis
Lepidoptera,Gelechiidae,Gelechiinae,Chionodes,Chionodes praeclarella,praeclarella
Odonata,Lestidae,Lestinae,Lestes,Lestes disjunctus,disjunctus
Trichoptera,Hydropsychidae,Hydropsychinae,Hydropsyche,Hydropsyche alhedra,alhedra
Diptera,Syrphidae,Syrphinae,Platycheirus,Platycheirus nodosus,nodosus
Orthoptera,Acrididae,Gomphocerinae,Chloealtis,Chloealtis abdominalis,abdominalis
Hemiptera,Miridae,Orthotylinae,Orthotylus,Orthotylus katmai,katmai
Hemiptera,Miridae,Orthotylinae,Orthotylus,Orthotylus pacificus,pacificus
Diptera,Micropezidae,Calobatinae,Compsobata,Compsobata mima,mima
Siphonaptera,Ceratophyllidae,Ceratophyllinae,Orchopeas,Orchopeas agilis,agilis
Siphonaptera,Ceratophyllidae,Dactylopsyllinae,Foxella,Foxella ignota,ignota
Diptera,Stratiomyidae,Stratiomyinae,Anoplodonta,Anoplodonta nigrirostris,nigrirostris
Coleoptera,Chrysomelidae,Donaciinae,Plateumaris,Plateumaris pusilla,pusilla
Coleoptera,Curculionidae,Entiminae,Trachyphloeus,Trachyphloeus bifoveolatus,bifoveolatus
Diptera,Asilidae,Dasypogoninae,Stenopogon,Stenopogon inquinatus,inquinatus
Hymenoptera,Apidae,Apinae,Bombus,Bombus appositus,appositus
Lepidoptera,Nymphalidae,Limenitidinae,Limenitis,Limenitis arthemis,arthemis
Psocodea,Psocidae,Psocinae,Loensia,Loensia maculosa,maculosa
Hymenoptera,Apidae,Apinae,Bombus,Bombus moderatus,moderatus
Odonata,Lestidae,Lestinae,Lestes,Lestes dryas,dryas
Diptera,Syrphidae,Syrphinae,Platycheirus,Platycheirus angustatus,angustatus
Hymenoptera,Halictidae,Halictinae,Lasioglossum,Lasioglossum quebecense,quebecense
Hymenoptera,Halictidae,Halictinae,Lasioglossum,Lasioglossum comagenense,comagenense
Lepidoptera,Gelechiidae,Gelechiinae,Chionodes,Chionodes obscurusella,obscurusella
Hemiptera,Aphididae,Aphidinae,Nearctaphis,Nearctaphis bakeri,bakeri
Hemiptera,Aphididae,Aphidinae,Metopolophium,Metopolophium dirhodum,dirhodum
Lepidoptera,Gelechiidae,Gelechiinae,Sinoe,Sinoe chambersi,chambersi
Diptera,Phoridae,Phorinae,Diplonevra,Diplonevra nitidula,nitidula
Hemiptera,Aphididae,Calaphidinae,Euceraphis,Euceraphis betulae,betulae
Hymenoptera,Diapriidae,Belytinae,Belyta,Belyta validicornis,validicornis
Coleoptera,Chrysomelidae,Galerucinae,Psylliodes,Psylliodes cucullatus,cucullatus
Diptera,Chironomidae,Orthocladiinae,Cricotopus,Cricotopus infuscatus,infuscatus
Ephemeroptera,Heptageniidae,Heptageniinae,Heptagenia,Heptagenia elegantula,elegantula
Ephemeroptera,Heptageniidae,Heptageniinae,Maccaffertium,Maccaffertium vicarium,vicarium
Hymenoptera,Eurytomidae,Eurytominae,Eurytoma,Eurytoma discordans,discordans
Lepidoptera,Noctuidae,Noctuinae,Ochropleura,Ochropleura plecta,plecta
Lepidoptera,Geometridae,Ennominae,Peribatodes,Peribatodes rhomboidaria,rhomboidaria
Diptera,Culicidae,Culicinae,Culex,Culex pipiens,pipiens
Lepidoptera,Noctuidae,Plusiinae,Diachrysia,Diachrysia stenochrysis,stenochrysis
Lepidoptera,Noctuidae,Noctuinae,Xestia,Xestia xanthographa,xanthographa
Lepidoptera,Geometridae,Larentiinae,Xanthorhoe,Xanthorhoe fluctuata,fluctuata
Lepidoptera,Noctuidae,Noctuinae,Noctua,Noctua janthe,janthe
Lepidoptera,Geometridae,Larentiinae,Camptogramma,Camptogramma bilineata,bilineata
Lepidoptera,Geometridae,Sterrhinae,Idaea,Idaea aversata,aversata
Diptera,Culicidae,Culicinae,Ochlerotatus,Ochlerotatus cantans,cantans
Lepidoptera,Noctuidae,Acronictinae,Acronicta,Acronicta psi,psi
Lepidoptera,Noctuidae,Amphipyrinae,Amphipyra,Amphipyra pyramidea,pyramidea
Lepidoptera,Noctuidae,Noctuinae,Hoplodrina,Hoplodrina octogenaria,octogenaria
Lepidoptera,Geometridae,Larentiinae,Colostygia,Colostygia pectinataria,pectinataria
Lepidoptera,Noctuidae,Noctuinae,Caradrina,Caradrina clavipalpis,clavipalpis
Hymenoptera,Colletidae,Colletinae,Colletes,Colletes hederae,hederae
Hymenoptera,Colletidae,Colletinae,Colletes,Colletes halophilus,halophilus
Hymenoptera,Colletidae,Colletinae,Colletes,Colletes succinctus,succinctus
Lepidoptera,Noctuidae,Noctuinae,Conistra,Conistra vaccinii,vaccinii
Lepidoptera,Noctuidae,Noctuinae,Conistra,Conistra ligula,ligula
Lepidoptera,Pyralidae,Phycitinae,Phycita,Phycita roborella,roborella
Lepidoptera,Noctuidae,Noctuinae,Xestia,Xestia triangulum,triangulum
Lepidoptera,Noctuidae,Amphipyrinae,Allophyes,Allophyes oxyacanthae,oxyacanthae
Lepidoptera,Gelechiidae,Anomologinae,Bryotropha,Bryotropha affinis,affinis
